Sensor Network Edges with Distance, Cost and Capacity:
edge: (1, 11), distance: 123.113, receivecost: 0.4096, transmitcost: 6.6178, storagecost: 0.4096, energycapacity: 3500.0
edge: (22, 40), distance: 183.081, receivecost: 0.4096, transmitcost: 14.1389, storagecost: 0.4096, energycapacity: 3109.0
edge: (22, 56), distance: 111.698, receivecost: 0.4096, transmitcost: 5.5199, storagecost: 0.4096, energycapacity: 3147.0
edge: (22, 65), distance: 173.617, receivecost: 0.4096, transmitcost: 12.7561, storagecost: 0.4096, energycapacity: 3438.0
edge: (22, 68), distance: 220.84, receivecost: 0.4096, transmitcost: 20.386, storagecost: 0.4096, energycapacity: 2988.0
edge: (22, 76), distance: 213.86, receivecost: 0.4096, transmitcost: 19.143, storagecost: 0.4096, energycapacity: 2998.0
edge: (22, 87), distance: 148.942, receivecost: 0.4096, transmitcost: 9.4961, storagecost: 0.4096, energycapacity: 3351.0
edge: (22, 88), distance: 156.106, receivecost: 0.4096, transmitcost: 10.3912, storagecost: 0.4096, energycapacity: 2585.0
edge: (22, 89), distance: 100.183, receivecost: 0.4096, transmitcost: 4.5206, storagecost: 0.4096, energycapacity: 2986.0
edge: (22, 9), distance: 149.693, receivecost: 0.4096, transmitcost: 9.5879, storagecost: 0.4096, energycapacity: 3500.0
edge: (22, 91), distance: 124.632, receivecost: 0.4096, transmitcost: 6.772, storagecost: 0.4096, energycapacity: 2821.0
edge: (23, 22), distance: 164.529, receivecost: 0.4096, transmitcost: 11.4974, storagecost: 0.4096, energycapacity: 2923.0
edge: (23, 25), distance: 220.545, receivecost: 0.4096, transmitcost: 20.3326, storagecost: 0.4096, energycapacity: 3438.0
edge: (23, 29), distance: 157.036, receivecost: 0.4096, transmitcost: 10.5104, storagecost: 0.4096, energycapacity: 2712.0
edge: (23, 35), distance: 227.778, receivecost: 0.4096, transmitcost: 21.6608, storagecost: 0.4096, energycapacity: 3434.0
edge: (23, 39), distance: 240.227, receivecost: 0.4096, transmitcost: 24.0472, storagecost: 0.4096, energycapacity: 3333.0
edge: (23, 40), distance: 189.704, receivecost: 0.4096, transmitcost: 15.1501, storagecost: 0.4096, energycapacity: 3109.0
edge: (23, 43), distance: 158.173, receivecost: 0.4096, transmitcost: 10.6572, storagecost: 0.4096, energycapacity: 2872.0
edge: (23, 58), distance: 227.343, receivecost: 0.4096, transmitcost: 21.5797, storagecost: 0.4096, energycapacity: 3387.0
edge: (23, 59), distance: 207.44, receivecost: 0.4096, transmitcost: 18.0353, storagecost: 0.4096, energycapacity: 3149.0
edge: (23, 65), distance: 124.247, receivecost: 0.4096, transmitcost: 6.7327, storagecost: 0.4096, energycapacity: 3438.0
edge: (23, 76), distance: 95.649, receivecost: 0.4096, transmitcost: 4.1569, storagecost: 0.4096, energycapacity: 2998.0
edge: (23, 8), distance: 208.603, receivecost: 0.4096, transmitcost: 18.2334, storagecost: 0.4096, energycapacity: 3500.0
edge: (23, 87), distance: 165.026, receivecost: 0.4096, transmitcost: 11.5644, storagecost: 0.4096, energycapacity: 3351.0
edge: (23, 88), distance: 193.583, receivecost: 0.4096, transmitcost: 15.7591, storagecost: 0.4096, energycapacity: 2585.0
edge: (23, 89), distance: 175.701, receivecost: 0.4096, transmitcost: 13.0543, storagecost: 0.4096, energycapacity: 2986.0
edge: (23, 92), distance: 145.166, receivecost: 0.4096, transmitcost: 9.0412, storagecost: 0.4096, energycapacity: 3071.0
edge: (23, 95), distance: 209.908, receivecost: 0.4096, transmitcost: 18.4571, storagecost: 0.4096, energycapacity: 3247.0
edge: (24, 12), distance: 221.551, receivecost: 0.4096, transmitcost: 20.5147, storagecost: 0.4096, energycapacity: 3500.0
edge: (24, 13), distance: 200.8, receivecost: 0.4096, transmitcost: 16.925, storagecost: 0.4096, energycapacity: 3500.0
edge: (24, 18), distance: 199.934, receivecost: 0.4096, transmitcost: 16.7827, storagecost: 0.4096, energycapacity: 3500.0
edge: (24, 22), distance: 246.025, receivecost: 0.4096, transmitcost: 25.202, storagecost: 0.4096, energycapacity: 2923.0
edge: (24, 33), distance: 197.996, receivecost: 0.4096, transmitcost: 16.4669, storagecost: 0.4096, energycapacity: 3358.0
edge: (24, 35), distance: 179.557, receivecost: 0.4096, transmitcost: 13.6154, storagecost: 0.4096, energycapacity: 3434.0
edge: (24, 36), distance: 229.0, receivecost: 0.4096, transmitcost: 21.8895, storagecost: 0.4096, energycapacity: 3261.0
edge: (24, 40), distance: 198.119, receivecost: 0.4096, transmitcost: 16.4869, storagecost: 0.4096, energycapacity: 3109.0
edge: (24, 48), distance: 193.944, receivecost: 0.4096, transmitcost: 15.8165, storagecost: 0.4096, energycapacity: 3161.0
edge: (24, 51), distance: 232.576, receivecost: 0.4096, transmitcost: 22.5656, storagecost: 0.4096, energycapacity: 2738.0
edge: (24, 56), distance: 233.768, receivecost: 0.4096, transmitcost: 22.7933, storagecost: 0.4096, energycapacity: 3147.0
edge: (24, 68), distance: 122.26, receivecost: 0.4096, transmitcost: 6.5321, storagecost: 0.4096, energycapacity: 2988.0
edge: (24, 81), distance: 217.68, receivecost: 0.4096, transmitcost: 19.8183, storagecost: 0.4096, energycapacity: 2992.0
edge: (24, 83), distance: 174.836, receivecost: 0.4096, transmitcost: 12.9301, storagecost: 0.4096, energycapacity: 3331.0
edge: (24, 85), distance: 95.249, receivecost: 0.4096, transmitcost: 4.1257, storagecost: 0.4096, energycapacity: 3380.0
edge: (24, 87), distance: 202.028, receivecost: 0.4096, transmitcost: 17.1276, storagecost: 0.4096, energycapacity: 3351.0
edge: (24, 88), distance: 172.738, receivecost: 0.4096, transmitcost: 12.6313, storagecost: 0.4096, energycapacity: 2585.0
edge: (24, 9), distance: 98.921, receivecost: 0.4096, transmitcost: 4.4177, storagecost: 0.4096, energycapacity: 3500.0
edge: (24, 91), distance: 136.363, receivecost: 0.4096, transmitcost: 8.0261, storagecost: 0.4096, energycapacity: 2821.0
edge: (25, 100), distance: 120.235, receivecost: 0.4096, transmitcost: 6.331, storagecost: 0.4096, energycapacity: 2754.0
edge: (25, 22), distance: 158.936, receivecost: 0.4096, transmitcost: 10.7563, storagecost: 0.4096, energycapacity: 2923.0
edge: (25, 23), distance: 220.545, receivecost: 0.4096, transmitcost: 20.3326, storagecost: 0.4096, energycapacity: 3356.0
edge: (25, 38), distance: 84.225, receivecost: 0.4096, transmitcost: 3.3152, storagecost: 0.4096, energycapacity: 2606.0
edge: (25, 39), distance: 71.906, receivecost: 0.4096, transmitcost: 2.5274, storagecost: 0.4096, energycapacity: 3333.0
edge: (25, 53), distance: 241.307, receivecost: 0.4096, transmitcost: 24.2602, storagecost: 0.4096, energycapacity: 3348.0
edge: (25, 54), distance: 125.491, receivecost: 0.4096, transmitcost: 6.86, storagecost: 0.4096, energycapacity: 3033.0
edge: (25, 56), distance: 186.33, receivecost: 0.4096, transmitcost: 14.6304, storagecost: 0.4096, energycapacity: 3147.0
edge: (25, 89), distance: 60.66, receivecost: 0.4096, transmitcost: 1.9168, storagecost: 0.4096, energycapacity: 2986.0
edge: (25, 97), distance: 233.377, receivecost: 0.4096, transmitcost: 22.7185, storagecost: 0.4096, energycapacity: 2569.0
edge: (26, 1), distance: 245.441, receivecost: 0.4096, transmitcost: 25.0844, storagecost: 0.4096, energycapacity: 3500.0
edge: (26, 20), distance: 225.085, receivecost: 0.4096, transmitcost: 21.1612, storagecost: 0.4096, energycapacity: 3500.0
edge: (26, 31), distance: 205.978, receivecost: 0.4096, transmitcost: 17.7876, storagecost: 0.4096, energycapacity: 3290.0
edge: (26, 34), distance: 172.944, receivecost: 0.4096, transmitcost: 12.6606, storagecost: 0.4096, energycapacity: 2934.0
edge: (26, 42), distance: 239.195, receivecost: 0.4096, transmitcost: 23.8445, storagecost: 0.4096, energycapacity: 3266.0
edge: (26, 47), distance: 197.547, receivecost: 0.4096, transmitcost: 16.3942, storagecost: 0.4096, energycapacity: 3079.0
edge: (26, 64), distance: 70.707, receivecost: 0.4096, transmitcost: 2.4574, storagecost: 0.4096, energycapacity: 3306.0
edge: (26, 72), distance: 44.408, receivecost: 0.4096, transmitcost: 1.2174, storagecost: 0.4096, energycapacity: 2702.0
edge: (26, 78), distance: 73.477, receivecost: 0.4096, transmitcost: 2.621, storagecost: 0.4096, energycapacity: 3489.0
edge: (26, 86), distance: 221.342, receivecost: 0.4096, transmitcost: 20.4769, storagecost: 0.4096, energycapacity: 2873.0
edge: (26, 90), distance: 147.68, receivecost: 0.4096, transmitcost: 9.3428, storagecost: 0.4096, energycapacity: 3305.0
edge: (27, 10), distance: 177.349, receivecost: 0.4096, transmitcost: 13.2926, storagecost: 0.4096, energycapacity: 3500.0
edge: (27, 100), distance: 232.193, receivecost: 0.4096, transmitcost: 22.4927, storagecost: 0.4096, energycapacity: 2754.0
edge: (27, 19), distance: 107.804, receivecost: 0.4096, transmitcost: 5.1698, storagecost: 0.4096, energycapacity: 3500.0
edge: (27, 2), distance: 233.598, receivecost: 0.4096, transmitcost: 22.7606, storagecost: 0.4096, energycapacity: 3500.0
edge: (27, 28), distance: 141.295, receivecost: 0.4096, transmitcost: 8.587, storagecost: 0.4096, energycapacity: 2965.0
edge: (27, 52), distance: 141.895, receivecost: 0.4096, transmitcost: 8.6566, storagecost: 0.4096, energycapacity: 3039.0
edge: (27, 53), distance: 133.72, receivecost: 0.4096, transmitcost: 7.7336, storagecost: 0.4096, energycapacity: 3348.0
edge: (27, 54), distance: 172.849, receivecost: 0.4096, transmitcost: 12.6472, storagecost: 0.4096, energycapacity: 3033.0
edge: (27, 61), distance: 196.619, receivecost: 0.4096, transmitcost: 16.2443, storagecost: 0.4096, energycapacity: 3313.0
edge: (27, 62), distance: 238.36, receivecost: 0.4096, transmitcost: 23.6812, storagecost: 0.4096, energycapacity: 3276.0
edge: (27, 96), distance: 212.362, receivecost: 0.4096, transmitcost: 18.8816, storagecost: 0.4096, energycapacity: 2666.0
edge: (27, 97), distance: 161.885, receivecost: 0.4096, transmitcost: 11.1438, storagecost: 0.4096, energycapacity: 2569.0
edge: (28, 17), distance: 236.107, receivecost: 0.4096, transmitcost: 23.2435, storagecost: 0.4096, energycapacity: 3500.0
edge: (28, 19), distance: 42.613, receivecost: 0.4096, transmitcost: 1.1534, storagecost: 0.4096, energycapacity: 3500.0
edge: (28, 2), distance: 97.524, receivecost: 0.4096, transmitcost: 4.3052, storagecost: 0.4096, energycapacity: 3500.0
edge: (28, 27), distance: 141.295, receivecost: 0.4096, transmitcost: 8.587, storagecost: 0.4096, energycapacity: 3453.0
edge: (28, 41), distance: 151.158, receivecost: 0.4096, transmitcost: 9.7684, storagecost: 0.4096, energycapacity: 2750.0
edge: (28, 50), distance: 197.82, receivecost: 0.4096, transmitcost: 16.4384, storagecost: 0.4096, energycapacity: 3434.0
edge: (28, 54), distance: 226.969, receivecost: 0.4096, transmitcost: 21.5101, storagecost: 0.4096, energycapacity: 3033.0
edge: (28, 61), distance: 96.682, receivecost: 0.4096, transmitcost: 4.2383, storagecost: 0.4096, energycapacity: 3313.0
edge: (28, 70), distance: 244.114, receivecost: 0.4096, transmitcost: 24.8183, storagecost: 0.4096, energycapacity: 3146.0
edge: (29, 11), distance: 170.982, receivecost: 0.4096, transmitcost: 12.3842, storagecost: 0.4096, energycapacity: 3500.0
edge: (29, 20), distance: 215.469, receivecost: 0.4096, transmitcost: 19.4261, storagecost: 0.4096, energycapacity: 3500.0
edge: (29, 23), distance: 157.036, receivecost: 0.4096, transmitcost: 10.5104, storagecost: 0.4096, energycapacity: 3356.0
edge: (29, 31), distance: 197.226, receivecost: 0.4096, transmitcost: 16.3422, storagecost: 0.4096, energycapacity: 3290.0
edge: (29, 32), distance: 151.539, receivecost: 0.4096, transmitcost: 9.8157, storagecost: 0.4096, energycapacity: 3043.0
edge: (29, 33), distance: 227.622, receivecost: 0.4096, transmitcost: 21.6316, storagecost: 0.4096, energycapacity: 3358.0
edge: (29, 35), distance: 205.789, receivecost: 0.4096, transmitcost: 17.7559, storagecost: 0.4096, energycapacity: 3434.0
edge: (29, 40), distance: 183.099, receivecost: 0.4096, transmitcost: 14.1415, storagecost: 0.4096, energycapacity: 3109.0
edge: (29, 42), distance: 202.599, receivecost: 0.4096, transmitcost: 17.2222, storagecost: 0.4096, energycapacity: 3266.0
edge: (29, 43), distance: 29.138, receivecost: 0.4096, transmitcost: 0.7574, storagecost: 0.4096, energycapacity: 2872.0
edge: (29, 47), distance: 214.754, receivecost: 0.4096, transmitcost: 19.3, storagecost: 0.4096, energycapacity: 3079.0
edge: (29, 59), distance: 51.521, receivecost: 0.4096, transmitcost: 1.4969, storagecost: 0.4096, energycapacity: 3149.0
edge: (29, 65), distance: 127.375, receivecost: 0.4096, transmitcost: 7.0552, storagecost: 0.4096, energycapacity: 3438.0
edge: (29, 67), distance: 232.182, receivecost: 0.4096, transmitcost: 22.4905, storagecost: 0.4096, energycapacity: 3286.0
edge: (29, 69), distance: 246.186, receivecost: 0.4096, transmitcost: 25.2344, storagecost: 0.4096, energycapacity: 3286.0
edge: (29, 71), distance: 182.451, receivecost: 0.4096, transmitcost: 14.0445, storagecost: 0.4096, energycapacity: 3102.0
edge: (29, 76), distance: 71.365, receivecost: 0.4096, transmitcost: 2.4957, storagecost: 0.4096, energycapacity: 2998.0
edge: (29, 8), distance: 54.721, receivecost: 0.4096, transmitcost: 1.6361, storagecost: 0.4096, energycapacity: 3500.0
edge: (29, 84), distance: 135.703, receivecost: 0.4096, transmitcost: 7.9525, storagecost: 0.4096, energycapacity: 3207.0
edge: (29, 86), distance: 181.772, receivecost: 0.4096, transmitcost: 13.9432, storagecost: 0.4096, energycapacity: 2873.0
edge: (29, 87), distance: 187.0, receivecost: 0.4096, transmitcost: 14.733, storagecost: 0.4096, energycapacity: 3351.0
edge: (29, 88), distance: 212.489, receivecost: 0.4096, transmitcost: 18.9037, storagecost: 0.4096, energycapacity: 2585.0
edge: (29, 92), distance: 78.994, receivecost: 0.4096, transmitcost: 2.9655, storagecost: 0.4096, energycapacity: 3071.0
edge: (29, 95), distance: 56.819, receivecost: 0.4096, transmitcost: 1.732, storagecost: 0.4096, energycapacity: 3247.0
edge: (3, 45), distance: 28.609, receivecost: 0.4096, transmitcost: 0.7449, storagecost: 0.4096, energycapacity: 3309.0
edge: (3, 46), distance: 122.013, receivecost: 0.4096, transmitcost: 6.5074, storagecost: 0.4096, energycapacity: 2693.0
edge: (3, 5), distance: 103.901, receivecost: 0.4096, transmitcost: 4.8314, storagecost: 0.4096, energycapacity: 3500.0
edge: (3, 93), distance: 162.781, receivecost: 0.4096, transmitcost: 11.263, storagecost: 0.4096, energycapacity: 3226.0
edge: (3, 98), distance: 162.585, receivecost: 0.4096, transmitcost: 11.237, storagecost: 0.4096, energycapacity: 2606.0
edge: (30, 10), distance: 221.21, receivecost: 0.4096, transmitcost: 20.4529, storagecost: 0.4096, energycapacity: 3500.0
edge: (30, 100), distance: 177.878, receivecost: 0.4096, transmitcost: 13.3695, storagecost: 0.4096, energycapacity: 2754.0
edge: (30, 14), distance: 134.239, receivecost: 0.4096, transmitcost: 7.7906, storagecost: 0.4096, energycapacity: 3500.0
edge: (30, 15), distance: 39.477, receivecost: 0.4096, transmitcost: 1.0479, storagecost: 0.4096, energycapacity: 3500.0
edge: (30, 38), distance: 214.581, receivecost: 0.4096, transmitcost: 19.2696, storagecost: 0.4096, energycapacity: 2606.0
edge: (30, 44), distance: 122.118, receivecost: 0.4096, transmitcost: 6.5179, storagecost: 0.4096, energycapacity: 3484.0
edge: (30, 52), distance: 175.893, receivecost: 0.4096, transmitcost: 13.0819, storagecost: 0.4096, energycapacity: 3039.0
edge: (30, 53), distance: 148.709, receivecost: 0.4096, transmitcost: 9.4677, storagecost: 0.4096, energycapacity: 3348.0
edge: (30, 6), distance: 192.973, receivecost: 0.4096, transmitcost: 15.6625, storagecost: 0.4096, energycapacity: 3500.0
edge: (30, 62), distance: 137.393, receivecost: 0.4096, transmitcost: 8.1416, storagecost: 0.4096, energycapacity: 3276.0
edge: (30, 73), distance: 164.202, receivecost: 0.4096, transmitcost: 11.4533, storagecost: 0.4096, energycapacity: 2596.0
edge: (30, 75), distance: 126.852, receivecost: 0.4096, transmitcost: 7.0006, storagecost: 0.4096, energycapacity: 2640.0
edge: (30, 77), distance: 75.451, receivecost: 0.4096, transmitcost: 2.7414, storagecost: 0.4096, energycapacity: 3125.0
edge: (30, 79), distance: 165.135, receivecost: 0.4096, transmitcost: 11.5792, storagecost: 0.4096, energycapacity: 3265.0
edge: (30, 94), distance: 131.347, receivecost: 0.4096, transmitcost: 7.4761, storagecost: 0.4096, energycapacity: 3115.0
edge: (30, 96), distance: 169.908, receivecost: 0.4096, transmitcost: 12.2342, storagecost: 0.4096, energycapacity: 2666.0
edge: (30, 97), distance: 123.354, receivecost: 0.4096, transmitcost: 6.6421, storagecost: 0.4096, energycapacity: 2569.0
edge: (31, 1), distance: 171.605, receivecost: 0.4096, transmitcost: 12.4716, storagecost: 0.4096, energycapacity: 3500.0
edge: (31, 11), distance: 140.78, receivecost: 0.4096, transmitcost: 8.5275, storagecost: 0.4096, energycapacity: 3500.0
edge: (31, 20), distance: 82.715, receivecost: 0.4096, transmitcost: 3.212, storagecost: 0.4096, energycapacity: 3500.0
edge: (31, 26), distance: 205.978, receivecost: 0.4096, transmitcost: 17.7876, storagecost: 0.4096, energycapacity: 3171.0
edge: (31, 29), distance: 197.226, receivecost: 0.4096, transmitcost: 16.3422, storagecost: 0.4096, energycapacity: 2712.0
edge: (31, 32), distance: 159.521, receivecost: 0.4096, transmitcost: 10.8327, storagecost: 0.4096, energycapacity: 3043.0
edge: (31, 34), distance: 162.325, receivecost: 0.4096, transmitcost: 11.2023, storagecost: 0.4096, energycapacity: 2934.0
edge: (31, 42), distance: 85.338, receivecost: 0.4096, transmitcost: 3.3926, storagecost: 0.4096, energycapacity: 3266.0
edge: (31, 43), distance: 203.131, receivecost: 0.4096, transmitcost: 17.3107, storagecost: 0.4096, energycapacity: 2872.0
edge: (31, 47), distance: 39.497, receivecost: 0.4096, transmitcost: 1.0486, storagecost: 0.4096, energycapacity: 3079.0
edge: (31, 55), distance: 233.474, receivecost: 0.4096, transmitcost: 22.737, storagecost: 0.4096, energycapacity: 3338.0
edge: (31, 59), distance: 146.61, receivecost: 0.4096, transmitcost: 9.2138, storagecost: 0.4096, energycapacity: 3149.0
edge: (31, 64), distance: 142.466, receivecost: 0.4096, transmitcost: 8.723, storagecost: 0.4096, energycapacity: 3306.0
edge: (31, 66), distance: 248.952, receivecost: 0.4096, transmitcost: 25.7953, storagecost: 0.4096, energycapacity: 3165.0
edge: (31, 67), distance: 168.824, receivecost: 0.4096, transmitcost: 12.0838, storagecost: 0.4096, energycapacity: 3286.0
